0.5589768,0.3353719,0.3360014,0.3221002,0.3326496,0.3253369,0.4817814,0.3519408,0.3246656,0.3639958,0.3500753,0.3319176,0.3778712,0.3367316,0.3782326,0.3615609,0.3287494,0.3226702,0.3911022,0.3287137,0.3847831,0.3462027,0.368003,0.3325306,0.3638436,0.4003943,0.3416814,0.3245717,0.3513233,0.3328794,0.3508112,0.3423868,0.4292172,0.3474835,0.358332,0.3140317,0.4995855,0.350526,0.4724123,0.3358067,0.3510851,0.346323,0.3598636,0.3152946,0.3291101,0.3182706,0.3361723,0.3244755,0.3718493,0.3550379,0.3561172,0.3486908,0.4155895,0.3621521,0.4443437,0.3479165,0.5175016,0.353062,0.3281436,0.3276643,0.4864408,0.3691898,0.348859,0.3236997,0.3250334,0.3153451,0.3451603,0.3238771,0.3408823,0.324299,0.3307241,0.3256404,0.4006316,0.3625903,0.4229511,0.3100734,0.3313184,0.3297708,0.3576996,0.3197292,0.469974,0.3348263,0.4168036,0.3263356,0.5129798,0.342046,0.4632279,0.3487741,0.3930881,0.3220024,0.4667517,0.3679219,0.4065914
0.3353719,0.5339374,0.3424183,0.3494762,0.3640363,0.3502589,0.3695972,0.3742982,0.4268677,0.3288379,0.3517532,0.3585365,0.3421809,0.3593722,0.3829398,0.3945352,0.3352922,0.3388867,0.3436717,0.3423642,0.3301254,0.3461123,0.3379182,0.3429874,0.3829113,0.3837281,0.3543815,0.3262614,0.353207,0.3441108,0.3582109,0.3540342,0.3533689,0.4301574,0.3366795,0.4154245,0.3612619,0.4877333,0.3364698,0.4610859,0.3742529,0.3881887,0.3501838,0.3708335,0.3390611,0.3514847,0.337892,0.3391666,0.3706105,0.3533898,0.3422603,0.3779344,0.3722003,0.4124786,0.3517932,0.4336314,0.368366,0.495715,0.3303401,0.3327809,0.3666849,0.4703547,0.3308528,0.3520726,0.3313233,0.334126,0.3293543,0.3263795,0.3389143,0.3257146,0.3375896,0.3561918,0.3822026,0.4204055,0.3318869,0.3920099,0.3439428,0.3493166,0.3235188,0.3351479,0.3391563,0.4354116,0.3309277,0.403762,0.3461167,0.5321422,0.34143,0.4584888,0.3240621,0.3748343,0.3821491,0.3874668,0.3825922
0.3360014,0.3424183,0.4868617,0.3289359,0.3466322,0.3334531,0.3228938,0.3529936,0.3356535,0.3589577,0.3301546,0.3356596,0.3488556,0.3340721,0.3641039,0.3422925,0.3644805,0.3332929,0.3386328,0.3270686,0.3291909,0.3273988,0.3281058,0.3315724,0.3338734,0.3236033,0.3304322,0.3382841,0.3391197,0.339177,0.3370496,0.3364751,0.3441884,0.3268098,0.3622946,0.3219329,0.3474122,0.3306641,0.3398775,0.3322451,0.3489466,0.3335185,0.3535633,0.3274542,0.3886548,0.3343571,0.3787705,0.3297184,0.3435614,0.3240164,0.3311166,0.3271222,0.3398873,0.3251773,0.3325763,0.3305659,0.328023,0.3317447,0.350221,0.340769,0.343554,0.3316267,0.4375727,0.320879,0.3735815,0.325196,0.3624036,0.3293333,0.3501739,0.3324921,0.3575461,0.3385851,0.3274505,0.3241355,0.3476009,0.325118,0.3456009,0.3413072,0.3833716,0.3239757,0.3449791,0.3217945,0.367742,0.3206427,0.3349496,0.3294413,0.3325554,0.3344019,0.3447391,0.3167717,0.3434075,0.3319883,0.3562059
0.3221002,0.3494762,0.3289359,0.4736506,0.3321973,0.33985,0.3267333,0.3192084,0.346859,0.3256947,0.3274041,0.3220443,0.3305652,0.3479506,0.3332749,0.3483239,0.344851,0.3651699,0.3256443,0.3107563,0.3202565,0.3347467,0.3272646,0.3207476,0.3327421,0.3186836,0.3317434,0.3215711,0.3372316,0.3282115,0.3312034,0.3236774,0.3279435,0.3423018,0.3292468,0.3386982,0.3287703,0.333903,0.326885,0.3327645,0.3289027,0.3425595,0.3310152,0.3426303,0.3270209,0.3964799,0.3343748,0.3890782,0.3457233,0.3188055,0.322045,0.3291959,0.3438023,0.3328417,0.3300742,0.3403758,0.3250858,0.3460771,0.3320199,0.3476936,0.3341325,0.3380279,0.3197397,0.4530679,0.3138433,0.4034214,0.3187028,0.3589553,0.3278242,0.341157,0.3364323,0.373164,0.341498,0.3400886,0.3195477,0.3229362,0.336375,0.3348788,0.3178616,0.3928385,0.3240893,0.3370337,0.3220945,0.3599415,0.3269566,0.3426315,0.3257097,0.3421966,0.3183232,0.3405141,0.3339727,0.3292187,0.3367996
0.3326496,0.3640363,0.3466322,0.3321973,0.4916927,0.4176385,0.3341101,0.4662884,0.4612997,0.4309553,0.3314784,0.3337438,0.3360892,0.3339687,0.3811481,0.3727276,0.415567,0.3838435,0.3198159,0.3181704,0.3189904,0.3192945,0.3177786,0.3150077,0.3337849,0.3335969,0.3257982,0.3168953,0.3203249,0.3203503,0.3217263,0.324837,0.3697283,0.3671412,0.332251,0.340607,0.3482892,0.3417018,0.3331999,0.340986,0.4367909,0.4142886,0.4073038,0.3595292,0.391528,0.3577256,0.4024177,0.3632815,0.3407976,0.326909,0.3329808,0.3258255,0.3334599,0.3578631,0.3304289,0.3390409,0.3281956,0.3780114,0.3177769,0.3227053,0.3425803,0.3581248,0.3363312,0.3236789,0.3383776,0.3240319,0.3193821,0.3225962,0.3155764,0.3240857,0.3612047,0.3625271,0.3358314,0.3489949,0.3270296,0.3290353,0.3185234,0.3199306,0.325552,0.3213702,0.3449292,0.341496,0.3333949,0.3382566,0.3318196,0.3560472,0.3309811,0.3497027,0.3252079,0.3254569,0.3518618,0.3438334,0.4020201
0.3253369,0.3502589,0.3334531,0.33985,0.4176385,0.4667695,0.337056,0.3739791,0.4591146,0.3911463,0.3307707,0.3273253,0.3243664,0.3293392,0.3556316,0.3709107,0.3942369,0.4159811,0.3151472,0.3164643,0.3157808,0.3105494,0.3218578,0.3138175,0.3262028,0.3339434,0.3228496,0.3179691,0.3176718,0.3246754,0.3215969,0.3227983,0.3467563,0.3772862,0.3394116,0.3328557,0.3464352,0.3440072,0.3348815,0.3326983,0.3798481,0.4499848,0.3559924,0.3997396,0.3484933,0.3747104,0.3692575,0.387612,0.3238643,0.3275176,0.3205887,0.3192309,0.3304446,0.3456707,0.3280799,0.3329133,0.3328844,0.3565165,0.3235542,0.3228048,0.3491551,0.3528015,0.3278697,0.327318,0.3378498,0.33636,0.3170917,0.3206343,0.3179913,0.3210927,0.3557937,0.3800113,0.3387353,0.348082,0.323605,0.3255061,0.3217914,0.3254126,0.3246148,0.3224173,0.3325042,0.3375299,0.3253997,0.3364137,0.3229915,0.34245,0.3254955,0.3414158,0.3207185,0.3242656,0.3572119,0.3435671,0.4071443
0.4817814,0.3695972,0.3228938,0.3267333,0.3341101,0.337056,0.510687,0.3414414,0.3589387,0.3200926,0.4195699,0.3808532,0.3460561,0.3528839,0.3330275,0.3358878,0.3254516,0.3446628,0.3538495,0.3257036,0.3758275,0.3445039,0.3486179,0.3373373,0.3442193,0.3614678,0.3434577,0.3282983,0.3377648,0.3467532,0.338016,0.3566216,0.3736369,0.3598349,0.3088456,0.3672876,0.3955153,0.3712498,0.4684468,0.3721048,0.3340789,0.348464,0.3393855,0.3435347,0.3240766,0.3288732,0.3276061,0.3291814,0.3561952,0.3189709,0.3451344,0.3227523,0.4494651,0.3486381,0.4196565,0.3232301,0.5870876,0.4161417,0.3333413,0.339936,0.385322,0.3762259,0.3222948,0.3370251,0.3237314,0.3334784,0.3236718,0.3355527,0.3246844,0.3303537,0.32627,0.3434213,0.4486477,0.3852277,0.3503504,0.3425419,0.3265164,0.32665,0.3320389,0.3368776,0.3867572,0.3501022,0.3675192,0.3494197,0.457731,0.3565369,0.4421877,0.3376485,0.3743298,0.3413723,0.3949646,0.3434871,0.3749189
0.3519408,0.3742982,0.3529936,0.3192084,0.4662884,0.3739791,0.3414414,0.2021092,0.3769498,0.5824734,0.3507655,0.3537053,0.3484962,0.3387562,0.4098988,0.4067073,0.3722341,0.3612331,0.328293,0.3290033,0.3295413,0.3160098,0.3226167,0.3294877,0.349816,0.3399484,0.3382634,0.329564,0.3329293,0.3330162,0.3356591,0.3379964,0.3863514,0.3685464,0.320181,0.331189,0.3839126,0.3504419,0.346166,0.3537149,0.4980567,0.3800131,0.459179,0.3743442,0.3864959,0.3746836,0.3716693,0.3398366,0.3604935,0.332141,0.352992,0.3386339,0.3500021,0.3671899,0.3487349,0.3411003,0.3345794,0.3921502,0.3217985,0.3296582,0.3584035,0.3727044,0.3529971,0.3077571,0.3421002,0.3084371,0.3351522,0.3173425,0.3177412,0.3246994,0.3595463,0.3486488,0.3441727,0.3551528,0.3354702,0.325339,0.328777,0.3313723,0.3366312,0.3188495,0.3827139,0.3410402,0.3596737,0.3294047,0.3584948,0.3566854,0.3534181,0.3614619,0.330609,0.313699,0.3997043,0.3858425,0.4344317
0.3246656,0.4268677,0.3356535,0.346859,0.4612997,0.4591146,0.3589387,0.3769498,0.5508979,0.3801988,0.334464,0.3407488,0.3224228,0.3169919,0.3454351,0.3432667,0.3695979,0.3794589,0.3300628,0.3232214,0.3069812,0.3117646,0.3129243,0.3121625,0.3143351,0.3079207,0.3160794,0.3081354,0.3101408,0.3104981,0.3137897,0.3175284,0.3746255,0.3700957,0.353706,0.3584448,0.3474764,0.364178,0.3262024,0.3615568,0.4008029,0.4988747,0.395109,0.4649273,0.398237,0.3964584,0.3804479,0.3694317,0.3176583,0.309416,0.3041651,0.309307,0.3301973,0.3260733,0.3144181,0.3275285,0.3496737,0.3761663,0.302952,0.2918664,0.3460057,0.3493237,0.3252802,0.3340238,0.3295054,0.3292735,0.3121331,0.3082887,0.3180108,0.31023,0.3435134,0.3656816,0.3402936,0.3366526,0.3308673,0.3320854,0.3141418,0.3148829,0.3285952,0.3156388,0.3228368,0.3804641,0.3188021,0.3882819,0.3062434,0.3882025,0.3098974,0.350684,0.3228741,0.3293447,0.3554293,0.2772393,0.3436658
0.3639958,0.3288379,0.3589577,0.3256947,0.4309553,0.3911463,0.3200926,0.5824734,0.3801988,0.271472,0.3212406,0.3281087,0.3467973,0.337002,0.3392875,0.3260785,0.3671982,0.3457123,0.3301163,0.3183007,0.3202294,0.3134727,0.3322548,0.3214259,0.3461133,0.3361965,0.3217509,0.3299843,0.3332627,0.323316,0.3247725,0.3246942,0.4066134,0.3554869,0.3599502,0.307493,0.3883176,0.3048303,0.336565,0.313851,0.4505912,0.3760618,0.448372,0.3836891,0.3951291,0.352156,0.3753059,0.3313724,0.339003,0.3241312,0.3176393,0.3235788,0.3318669,0.3339974,0.3146278,0.3304731,0.3282811,0.3488331,0.3274634,0.3356682,0.3710715,0.3212909,0.3538851,0.3243039,0.3346812,0.3254813,0.3413709,0.3218257,0.3189044,0.3188662,0.3397992,0.3397012,0.3340893,0.3459403,0.3608098,0.3008453,0.3232696,0.3246316,0.3354416,0.3213312,0.3904921,0.3204448,0.3794717,0.3165303,0.3183707,0.3144999,0.3197752,0.3228252,0.3343148,0.3036567,0.3818185,0.337746,0.3466436
