0.5195589,0.2587939,0.1692524,0.1180075,0.2221173,0.1844189,0.5569507,0.1601602,0.2946007,0.2125855,0.219562,0.2023377,0.1943034,0.168247,0.1848752,0.149095,0.2599445,0.2299608,0.1587123,0.1234689,0.2212619,0.1346797,0.2307911,0.1826919,0.197218,0.1456553,0.2238803,0.1853465,0.16132,0.1249071,0.1687596,0.1268112,0.1589652,0.1310529,0.3266768,0.2170505,0.2176474,0.1507607,0.3604317,0.199444,0.3329374,0.1837091,0.2827687,0.2199344,0.2733197,0.14726,0.1841976,0.129266,0.1603137,0.1256661,0.2699203,0.1538052,0.1904591,0.1841926,0.3436546,0.2256064,0.3591942,0.2100272,0.4683989,0.3237211,0.1227457,0.1166446,0.4067158,0.2445034,0.1444447,0.1248072,0.1224811,0.1143616,0.1392122,0.1215767,0.1416038,0.1236826,0.1668085,0.1519872,0.3013805,0.2409032,0.2360599,0.1325794,0.1362061,0.1342907,0.1731655,0.1205983,0.3104098,0.1891592,0.2434294,0.1670761,0.4163595,0.2374511,0.3217499,0.2095718,0.2233132,0.1545925,0.315922,0.1659456
0.2587939,0.5474671,0.1540208,0.1408794,0.1952127,0.2310396,0.2699576,0.3821675,0.2506461,0.354414,0.1831857,0.4535174,0.2192553,0.22395,0.164489,0.1921418,0.177668,0.1635664,0.1443731,0.1464326,0.1477426,0.2206473,0.1513199,0.266589,0.1549431,0.2398025,0.151563,0.2044986,0.1592779,0.1631954,0.1543101,0.1397553,0.1576401,0.1425265,0.1993132,0.3267215,0.1542318,0.2927842,0.2365934,0.3741062,0.1853734,0.3773215,0.2260235,0.2898308,0.1603549,0.2431953,0.1482101,0.1568098,0.154798,0.1500949,0.1462997,0.186292,0.1321709,0.2444627,0.1864215,0.3053803,0.2106526,0.3168596,0.3363103,0.4772323,0.1313591,0.1369666,0.2244052,0.3733838,0.1270775,0.1747439,0.1182716,0.1580779,0.1184439,0.1854652,0.1218873,0.1751711,0.1371342,0.163372,0.232554,0.2713749,0.1366592,0.2415725,0.1462946,0.1459286,0.1282842,0.1746744,0.172124,0.3336342,0.1569601,0.2305094,0.1788094,0.3889762,0.1598818,0.3259779,0.1469427,0.2208908,0.2355,0.289762
0.1692524,0.1540208,0.4282064,0.1104597,0.1708132,0.1325983,0.1716697,0.1745991,0.1891853,0.132623,0.2182105,0.1357213,0.1440714,0.1400649,0.1786256,0.1434089,0.1803308,0.155241,0.2107735,0.1569849,0.1838245,0.1170175,0.124387,0.119668,0.1404944,0.1195846,0.1115503,0.1203863,0.1293084,0.110771,0.1313083,0.1100211,0.1234237,0.115893,0.1795547,0.1302544,0.215805,0.1138762,0.1771646,0.1529249,0.1803318,0.1361551,0.1819643,0.1312011,0.1838636,0.1221198,0.2493012,0.1147658,0.2440709,0.1185066,0.108658,0.1173871,0.1073856,0.1136413,0.1198687,0.1344152,0.1377829,0.1281818,0.1598933,0.151897,0.15409,0.1353959,0.1499105,0.1413421,0.3184465,0.117528,0.2597312,0.1167814,0.2368986,0.1150118,0.1914906,0.111553,0.2129261,0.1684735,0.124852,0.1256723,0.230099,0.1131418,0.1503085,0.1224504,0.2890202,0.1094479,0.1529209,0.1215915,0.2259229,0.1104862,0.1330181,0.1312554,0.1512151,0.1220796,0.2201633,0.1084554,0.1579217,0.1563148
0.1180075,0.1408794,0.1104597,0.3943704,0.1196667,0.1871748,0.1347062,0.1280551,0.1123336,0.1590627,0.1124038,0.1376778,0.1184192,0.1203802,0.1273365,0.1521055,0.134982,0.1467439,0.133967,0.2145689,0.1063973,0.1392626,0.1050302,0.1238096,0.1048443,0.1268105,0.1084534,0.115322,0.1030783,0.1226719,0.1052812,0.1238596,0.1092334,0.1095133,0.1104393,0.1531661,0.1053312,0.1875729,0.1115175,0.1442909,0.1100653,0.1503154,0.1129021,0.1699297,0.1101583,0.1933374,0.106157,0.2592559,0.1180981,0.2387126,0.1031479,0.115305,0.1038364,0.1199077,0.1091526,0.1258017,0.1099866,0.1290259,0.1244822,0.1361629,0.1313596,0.1719697,0.1195756,0.1417094,0.1096467,0.3153515,0.1141255,0.2772278,0.1075828,0.2293643,0.1036119,0.1841513,0.1363863,0.1945305,0.115247,0.1209718,0.1061245,0.183053,0.1140194,0.136542,0.110418,0.2755491,0.1089682,0.1405288,0.107226,0.2049681,0.1116353,0.1275331,0.1046011,0.1299397,0.106443,0.2033869,0.1181549,0.1260254
0.2221173,0.1952127,0.1708132,0.1196667,0.3392263,0.2518789,0.230429,0.2751418,0.3361646,0.2482406,0.3040048,0.157784,0.1506359,0.1480568,0.1749703,0.1665041,0.2295592,0.2469985,0.2597931,0.1902724,0.1246092,0.1278263,0.117061,0.1370254,0.1184693,0.138465,0.1393001,0.139891,0.1213157,0.1235168,0.1235338,0.1251795,0.1320446,0.1326791,0.2551517,0.21267,0.1801116,0.1457182,0.2426307,0.2452439,0.1696069,0.1819515,0.329762,0.2477752,0.2821631,0.206132,0.2318601,0.1610357,0.2433812,0.159218,0.1378746,0.1319921,0.1298473,0.1287267,0.1642048,0.1768616,0.1548556,0.1543784,0.1911731,0.1878888,0.1412717,0.1340375,0.2721292,0.2282477,0.1603493,0.127071,0.1614042,0.1233664,0.1369204,0.1286551,0.1227268,0.124945,0.1949178,0.1719858,0.1615904,0.1688026,0.1542286,0.1347738,0.1244148,0.1286727,0.1432214,0.1278238,0.2034523,0.1631603,0.1794066,0.1419414,0.1722772,0.182912,0.1571301,0.1586444,0.1624554,0.1395651,0.2820605,0.3206314
0.1844189,0.2310396,0.1325983,0.1871748,0.2518789,0.3812183,0.2382176,0.2290161,0.2172334,0.397248,0.2237816,0.3381868,0.146292,0.1467872,0.1605354,0.1587323,0.2030607,0.2029335,0.2237191,0.2851463,0.1141418,0.1431139,0.1093802,0.1547813,0.110692,0.1449622,0.1332846,0.1432448,0.1135058,0.1232901,0.1178128,0.1211194,0.1209579,0.118467,0.1767298,0.2580746,0.1281375,0.1818178,0.1838895,0.2469244,0.137381,0.1931241,0.2160271,0.3691911,0.1790053,0.3142898,0.1583729,0.2490283,0.1792067,0.2719456,0.1204819,0.132022,0.115292,0.1447463,0.1442634,0.1894454,0.1463757,0.166797,0.1908987,0.2137963,0.1379218,0.1453076,0.2051409,0.2356738,0.1304041,0.1788299,0.138613,0.1776526,0.1185588,0.1525609,0.1103317,0.1431934,0.1756295,0.2299806,0.1660435,0.1732416,0.124961,0.160691,0.1237502,0.1290691,0.117547,0.1610053,0.1470564,0.2039508,0.1300554,0.1927937,0.142172,0.1908303,0.13039,0.1700735,0.1226603,0.1709832,0.2196454,0.2372005
0.5569507,0.2699576,0.1716697,0.1347062,0.230429,0.2382176,0.4488105,0.2038329,0.3043692,0.2814035,0.1613942,0.2616898,0.2708786,0.2232242,0.1691116,0.1594126,0.2328206,0.2343118,0.1877683,0.1474878,0.2033095,0.1532481,0.3054232,0.2224628,0.1913672,0.1730262,0.2523544,0.1801523,0.1673409,0.1404089,0.1650062,0.139441,0.1793263,0.162142,0.2888215,0.267617,0.2345034,0.1684665,0.2861181,0.2400667,0.3473069,0.2021732,0.274309,0.2697242,0.2306749,0.1759483,0.178377,0.1296294,0.190373,0.1415627,0.3094055,0.1399913,0.2726968,0.2188018,0.5251955,0.2960879,0.4802561,0.2761407,0.6265397,0.3870014,0.1152829,0.1099597,0.3184757,0.295376,0.1358892,0.1425159,0.1223461,0.1194105,0.130372,0.1290069,0.1286555,0.1365515,0.1734099,0.1553281,0.3714059,0.3221611,0.1970896,0.1484379,0.1307128,0.1338779,0.165957,0.1332615,0.2753103,0.2187863,0.2393192,0.1975747,0.4265366,0.3287774,0.2708479,0.2646221,0.2116211,0.1791815,0.2373946,0.1291088
0.1601602,0.3821675,0.1745991,0.1280551,0.2751418,0.2290161,0.2038329,0,0.4286585,0.2910151,0.3701534,0.2642217,0.2303093,0.2072104,0.1889694,0.2283097,0.2889161,0.3572564,0.160802,0.1344324,0.1479262,0.1725185,0.1421099,0.1473906,0.1696801,0.173876,0.2285141,0.2067032,0.1859697,0.1519057,0.192568,0.161929,0.2388713,0.2209513,0.2728701,0.4230866,0.225324,0.3017528,0.2763232,0.6345592,0.1846154,0.3573807,0.3289959,0.2875452,0.2089766,0.2892772,0.189498,0.2037854,0.2027867,0.1444831,0.1882804,0.1814997,0.1349361,0.1228004,0.3140464,0.3111433,0.221405,0.2320848,0.2007141,0.2802939,0.1406921,0.1300245,0.3285438,0.4852797,0.1379496,0.1540616,0.1436069,0.1371902,0.1322937,0.1853462,0.1310198,0.1737149,0.1721036,0.1691268,0.2800071,0.319373,0.1358433,0.2227478,0.1453055,0.1607304,0.1398447,0.1724874,0.2435505,0.317623,0.1929826,0.2052413,0.2749886,0.3108602,0.2052588,0.2791068,0.1660778,0.1992447,0.3956361,0.6704764
0.2946007,0.2506461,0.1891853,0.1123336,0.3361646,0.2172334,0.3043692,0.4286585,0.3346908,0.2408504,0.4954453,0.2069035,0.1858441,0.1819119,0.1801643,0.1889774,0.2879504,0.3354236,0.1819238,0.1326865,0.1361589,0.1493792,0.1375429,0.155694,0.1362297,0.1728607,0.1652144,0.1555886,0.1408364,0.136679,0.1412632,0.1359383,0.160575,0.1495167,0.3309852,0.253963,0.2106866,0.1790977,0.3017659,0.3170033,0.1819496,0.2356232,0.4436987,0.2494766,0.3417654,0.2595776,0.2420777,0.1790703,0.2147844,0.1383905,0.1708755,0.1534327,0.1510554,0.1388396,0.2281656,0.2261205,0.2072368,0.1944232,0.2549426,0.2403398,0.1399251,0.1221251,0.2890662,0.2829311,0.1370657,0.1221753,0.1203738,0.1154571,0.1213372,0.1389121,0.114108,0.1362687,0.175556,0.151855,0.2039553,0.2133564,0.1581908,0.1492855,0.1266177,0.1454247,0.1565833,0.1312526,0.2649481,0.186477,0.2280845,0.1439879,0.247445,0.2425494,0.1920545,0.2068207,0.1840894,0.1480564,0.324955,0.3844047
0.2125855,0.354414,0.132623,0.1590627,0.2482406,0.397248,0.2814035,0.2910151,0.2408504,0.1597457,0.2385521,0.665356,0.1630466,0.1500015,0.149132,0.1487161,0.1613594,0.1782538,0.1865828,0.2209546,0.1118441,0.1571168,0.1064489,0.1579796,0.1092045,0.1580503,0.150171,0.1508054,0.1226723,0.1238835,0.1324931,0.1178988,0.1346565,0.1251865,0.1998026,0.3197311,0.1347135,0.2287114,0.222947,0.304724,0.1452091,0.2243227,0.2409604,0.4718548,0.2154595,0.3932218,0.198124,0.2301746,0.1731377,0.2368992,0.1298115,0.1264885,0.1164962,0.1397358,0.1503243,0.2122417,0.1497781,0.1736715,0.2210213,0.2484387,0.1310146,0.121456,0.2386794,0.2898422,0.1269194,0.1500656,0.1321095,0.1306387,0.118366,0.1366371,0.1091989,0.1387696,0.1313499,0.1654101,0.1733005,0.1809981,0.1240804,0.1723208,0.1159522,0.1212767,0.1218875,0.1566849,0.1625954,0.2913003,0.1403864,0.2387886,0.1349969,0.2248328,0.122849,0.1898132,0.1330383,0.2033497,0.2806517,0.2878256
