0.4524992,0.3117545,0.2326803,0.2236228,0.3014405,0.2843226,0.4629724,0.3655579,0.2834172,0.4118012,0.2534795,0.2387741,0.2854806,0.2668031,0.3546515,0.3204436,0.239937,0.231661,0.2801022,0.2347396,0.2956932,0.2543088,0.2813103,0.226262,0.2842897,0.2620404,0.2439076,0.2290981,0.2394286,0.228227,0.2335866,0.2243565,0.3937088,0.2900711,0.2847818,0.2946395,0.3990201,0.2863455,0.389482,0.2708651,0.3800694,0.326627,0.3635995,0.2908957,0.2443175,0.2243638,0.2361441,0.2298397,0.3178429,0.2416183,0.2888002,0.2546594,0.3556335,0.2844175,0.3833434,0.290612,0.4208099,0.354005,0.2293666,0.219845,0.4182397,0.3189359,0.2368248,0.2248144,0.2419771,0.2303954,0.2296598,0.2218797,0.2285972,0.2243561,0.2660638,0.2559219,0.3340116,0.302703,0.3005347,0.2392052,0.2285367,0.2404547,0.241863,0.2158189,0.3759074,0.2873212,0.3192107,0.2593145,0.4551206,0.3030477,0.3718489,0.2915703,0.3019731,0.2557051,0.3235561,0.2882093
0.3117545,0.5998284,0.2168448,0.2476159,0.2644163,0.3047251,0.3106683,0.2928307,0.3288701,0.2951594,0.2354597,0.2356529,0.2206055,0.2401151,0.2738296,0.2526713,0.2263972,0.2483273,0.2252846,0.287734,0.2331579,0.314875,0.2259909,0.2745014,0.2816339,0.2575637,0.2444863,0.245026,0.2548144,0.2410192,0.2401148,0.2431759,0.2773413,0.3971933,0.2537715,0.3408503,0.283526,0.4515176,0.2580369,0.4155097,0.3190509,0.3430107,0.2815289,0.3796417,0.2237155,0.2320942,0.218704,0.2467006,0.2702282,0.2668962,0.2456425,0.2998816,0.2623634,0.3230867,0.2916685,0.327878,0.2738764,0.4833282,0.21825,0.222509,0.2759187,0.4217563,0.2208695,0.2501144,0.2207165,0.2569377,0.2193532,0.2415196,0.229742,0.2393158,0.238361,0.2691278,0.283397,0.2950621,0.2239234,0.3024714,0.2164464,0.2127009,0.2150312,0.2392768,0.2699589,0.420271,0.2448501,0.3128727,0.2905698,0.506547,0.2744429,0.3368284,0.2295977,0.3011536,0.3260304,0.3431653
0.2326803,0.2168448,0.4723138,0.2122303,0.2437322,0.219652,0.2357479,0.2404909,0.2234026,0.2189792,0.2163803,0.2151606,0.2518928,0.227503,0.2841612,0.2541008,0.2618951,0.2247348,0.2418213,0.2167063,0.2241238,0.2145004,0.2207719,0.2150891,0.2239697,0.2154661,0.2200049,0.2125859,0.2185563,0.2139686,0.2087731,0.2125581,0.2541645,0.2130239,0.320628,0.212672,0.2428347,0.2120714,0.2467805,0.2167561,0.2452511,0.2220005,0.2533637,0.2150545,0.308579,0.2087223,0.2730482,0.2139367,0.2237615,0.2162552,0.2205354,0.2140273,0.2241081,0.2148074,0.2335872,0.2111907,0.2318958,0.223841,0.2391647,0.2259097,0.2430862,0.2124183,0.3443304,0.2129356,0.3246088,0.2170109,0.2808979,0.2115909,0.2526562,0.2110658,0.2894792,0.2365308,0.2262928,0.2199865,0.2859083,0.2154356,0.2198873,0.2117817,0.3081963,0.2075216,0.2463308,0.2132552,0.2907357,0.2139718,0.234262,0.2155509,0.231114,0.2105523,0.2896536,0.2139921,0.2459247,0.2218915
0.2236228,0.2476159,0.2122303,0.4282548,0.2229179,0.248135,0.2295928,0.2274195,0.2467044,0.2309062,0.2318926,0.2351015,0.2342024,0.2557162,0.2549419,0.2556293,0.2324478,0.2812011,0.2181543,0.2563298,0.216138,0.2354376,0.2199106,0.2441382,0.2282641,0.2261669,0.2235482,0.2421528,0.2281523,0.2362312,0.2297531,0.2279855,0.2187275,0.2436299,0.2101475,0.2503465,0.2162082,0.2345672,0.2180021,0.2407669,0.2252842,0.2462349,0.2209982,0.2494172,0.2202045,0.3238803,0.2264362,0.3009686,0.2237014,0.2356611,0.2223989,0.2369053,0.2251329,0.2351279,0.2227518,0.2421649,0.2221199,0.2478817,0.2279373,0.2429109,0.2171761,0.242653,0.2149369,0.3949198,0.2264592,0.3438544,0.2167384,0.2859066,0.2224733,0.2712247,0.2465428,0.2935402,0.2267251,0.2373616,0.2154898,0.2595934,0.2163829,0.2223258,0.2107081,0.3245255,0.2185435,0.2356987,0.2143857,0.2777797,0.2245537,0.2367197,0.2194528,0.2392651,0.2098442,0.260134,0.2165882,0.2300943
0.3014405,0.2644163,0.2437322,0.2229179,0.3764025,0.3310598,0.2981414,0.3619698,0.3136749,0.3738623,0.2280366,0.2283705,0.2412419,0.2359645,0.2860259,0.2861153,0.3258168,0.2889131,0.2359355,0.225618,0.2310216,0.2256567,0.2259963,0.2276603,0.2384992,0.2334417,0.2211074,0.2246275,0.2212597,0.2207951,0.2192136,0.2175679,0.3005958,0.2633519,0.2560323,0.2380443,0.289805,0.2589848,0.2606107,0.2419259,0.3677056,0.3150892,0.3215828,0.2582076,0.2893512,0.2338683,0.3033417,0.2497254,0.2355173,0.2273422,0.2327064,0.2231151,0.2570387,0.2446204,0.2577149,0.2397975,0.2793288,0.2722639,0.220351,0.2249185,0.299987,0.2682151,0.2372806,0.2214336,0.2531288,0.2261641,0.2324797,0.2229032,0.2295727,0.218615,0.2776933,0.2696103,0.2571632,0.2562203,0.2465739,0.2338954,0.2184933,0.2162719,0.2221241,0.2200487,0.2693129,0.2486677,0.2532424,0.2378792,0.2715066,0.2465594,0.2521349,0.2375583,0.2409976,0.2332506,0.2790774,0.2690957
0.2843226,0.3047251,0.219652,0.248135,0.3310598,0.4047797,0.2793246,0.3057518,0.392552,0.3037922,0.2314278,0.2328953,0.2405408,0.2448606,0.2782116,0.295173,0.2865853,0.3422825,0.2263486,0.2307855,0.2270476,0.2396789,0.2293957,0.2305326,0.2384984,0.2381142,0.2258947,0.2313595,0.2253503,0.2277395,0.2207742,0.2184245,0.2693301,0.3010633,0.2303323,0.2682987,0.2691166,0.278809,0.2431851,0.26175,0.3155323,0.3684615,0.2684325,0.3144237,0.2389252,0.2755031,0.2551992,0.2963105,0.2345679,0.2295479,0.235437,0.2307177,0.2584138,0.2606744,0.2563502,0.2525229,0.2737215,0.295318,0.2174577,0.2236653,0.2660095,0.2783667,0.2284111,0.2305595,0.2350809,0.2396254,0.2239104,0.2369054,0.2238018,0.2374263,0.2597628,0.29423,0.2576704,0.2637681,0.2311394,0.2442915,0.2158004,0.2192815,0.2178694,0.2257314,0.2551963,0.277546,0.2353181,0.2575242,0.2656342,0.2812221,0.2369941,0.2457446,0.2241257,0.2451859,0.263616,0.2658084
0.4629724,0.3106683,0.2357479,0.2295928,0.2981414,0.2793246,0.5255439,0.3260829,0.2594278,0.3237045,0.2793618,0.2693949,0.267871,0.2505634,0.3755935,0.3660057,0.2455578,0.2271543,0.2763782,0.2307839,0.3298713,0.2656482,0.2629966,0.233062,0.3420547,0.3124471,0.2418703,0.221572,0.2357553,0.2226344,0.2362023,0.2236346,0.3585908,0.3007327,0.3020219,0.2744922,0.3532269,0.2789502,0.4133563,0.2753913,0.359331,0.3242899,0.3269313,0.2430548,0.2387102,0.2272743,0.2428067,0.2285366,0.3168793,0.2555908,0.2781529,0.2508776,0.462374,0.3549119,0.418942,0.3265137,0.6007645,0.4776804,0.2239284,0.2242292,0.4098022,0.3725799,0.2329728,0.2186721,0.2325842,0.2172233,0.2209351,0.2119908,0.2307393,0.2141512,0.2721153,0.261813,0.4836923,0.4419132,0.2852086,0.2421339,0.2258471,0.2163279,0.2308959,0.2131784,0.3342242,0.2662201,0.2980667,0.2518182,0.4121277,0.3131671,0.3526437,0.2977741,0.2885505,0.2497488,0.2769046,0.2625818
0.3655579,0.2928307,0.2404909,0.2274195,0.3619698,0.3057518,0.3260829,0.3737569,0.2849044,0.5509764,0.2368084,0.22938,0.2339329,0.2312708,0.3337855,0.3314629,0.2579216,0.2493983,0.231562,0.2284922,0.2488873,0.2521981,0.2281477,0.2368704,0.2652262,0.2486364,0.2300806,0.2239016,0.2278947,0.2228774,0.2247371,0.223925,0.3759591,0.2986124,0.2867697,0.2775961,0.3478094,0.2869973,0.275865,0.2605937,0.4303621,0.3317949,0.4037936,0.3027487,0.3021705,0.2456091,0.2586136,0.2502902,0.2778135,0.2459849,0.2723757,0.2530544,0.2891306,0.2770007,0.3115576,0.2720742,0.299384,0.3030083,0.2071205,0.2077611,0.3465132,0.2949596,0.224446,0.2256994,0.2181637,0.2274876,0.219925,0.2199916,0.218542,0.2186825,0.2479958,0.2461433,0.2875225,0.289414,0.2419244,0.235514,0.2128711,0.2174621,0.2268019,0.2288199,0.3474239,0.2878559,0.3051678,0.2674571,0.3575597,0.2814403,0.3033646,0.2639539,0.2627048,0.2539751,0.3001654,0.3227501
0.2834172,0.3288701,0.2234026,0.2467044,0.3136749,0.392552,0.2594278,0.2849044,0.3595597,0.3005303,0.2251956,0.219214,0.2422312,0.2411736,0.2654185,0.2739581,0.2415112,0.2831657,0.2301817,0.2355731,0.2338179,0.2541567,0.2300256,0.2354888,0.2410972,0.2256839,0.2274085,0.2324854,0.2277431,0.2362942,0.2266099,0.2193716,0.2923203,0.3702098,0.2490507,0.2657219,0.275275,0.3095746,0.2454797,0.2724686,0.3180597,0.4410131,0.3010098,0.3787966,0.2362356,0.2981647,0.2377373,0.263515,0.2298347,0.2354382,0.2250683,0.2224729,0.258003,0.2448549,0.2384771,0.254168,0.2491984,0.268797,0.2075308,0.2126696,0.3014505,0.3496255,0.2217045,0.2146486,0.2352099,0.2276585,0.2198996,0.2222189,0.2210319,0.223338,0.2414249,0.2598427,0.237704,0.2451272,0.2233555,0.243708,0.2118555,0.2183827,0.2232877,0.2241934,0.2599365,0.303155,0.239992,0.2838194,0.23402,0.2941975,0.2313103,0.2508919,0.2275226,0.2650795,0.3436558,0.3023663
0.4118012,0.2951594,0.2189792,0.2309062,0.3738623,0.3037922,0.3237045,0.5509764,0.3005303,0.4123834,0.2230838,0.2203867,0.2282437,0.2257818,0.2955792,0.2793686,0.2582179,0.2492297,0.22737,0.2326894,0.2315121,0.2453541,0.2253986,0.2384703,0.2266232,0.2250263,0.2291704,0.2232853,0.2208687,0.2226442,0.2220684,0.2228322,0.3790132,0.2803951,0.283431,0.2792579,0.3509391,0.2787671,0.2859452,0.2577081,0.4742406,0.3370074,0.47648,0.3175171,0.3072993,0.241883,0.2502885,0.2467227,0.252858,0.2342279,0.2603254,0.2306266,0.2599055,0.2510319,0.2739247,0.2568471,0.2857977,0.2837171,0.2049239,0.2079947,0.353473,0.2789728,0.2201454,0.2350022,0.2221793,0.2244205,0.216807,0.2155548,0.2144856,0.2133136,0.2427953,0.2387964,0.2466203,0.2607744,0.2427088,0.2367374,0.2116265,0.2206677,0.2169882,0.2321956,0.3489476,0.285755,0.3012529,0.2671669,0.3386903,0.2726962,0.2667572,0.2637396,0.2613241,0.2565239,0.2638353,0.2731121
