0.4914336,0.2878405,0.2743453,0.2324093,0.2659395,0.251779,0.5013976,0.4041901,0.3175249,0.2925365,0.3233304,0.2390673,0.2550918,0.2357129,0.2538486,0.2390366,0.2912392,0.2975322,0.2432154,0.2392444,0.3469518,0.2452268,0.3344236,0.2779216,0.3117385,0.2366787,0.2625785,0.2602903,0.2618806,0.2321306,0.251546,0.2320734,0.2424206,0.243745,0.3828716,0.2724073,0.2887891,0.2610725,0.4024398,0.2725224,0.4115444,0.2745579,0.2981295,0.2776789,0.2879496,0.2414145,0.2660748,0.2356121,0.2351206,0.2347409,0.2823001,0.2547919,0.320311,0.2615307,0.3216126,0.291449,0.3915001,0.2855528,0.482218,0.3664288,0.2391937,0.2417964,0.4284948,0.2911533,0.2607903,0.2290592,0.2485226,0.2380927,0.2687207,0.2338012,0.258119,0.2284998,0.2696319,0.2568491,0.3018958,0.3099837,0.2978353,0.3150954,0.2524726,0.2378508,0.2289477,0.2900501,0.2348403,0.3593166,0.2537837,0.3148363,0.2541126,0.45327,0.2960243,0.4354973,0.2604368,0.2997631,0.2579575,0.3600371,0.2616522
0.2878405,0.5218441,0.2377595,0.2703766,0.25485,0.2850906,0.3237129,0.5789054,0.2948949,0.3846886,0.2576311,0.299674,0.2353707,0.2447908,0.2383154,0.2540659,0.3097234,0.3208715,0.2349238,0.2486082,0.2335358,0.3258741,0.2466984,0.3203898,0.2255459,0.2821169,0.2518503,0.2395056,0.2211391,0.2496913,0.224291,0.2350625,0.2250098,0.2264981,0.2733365,0.3684458,0.2444186,0.2834514,0.2508263,0.3690814,0.2510989,0.4269848,0.2771415,0.3207468,0.2565703,0.3031476,0.2382108,0.2654708,0.2317755,0.2456436,0.2412935,0.2456226,0.2318401,0.2947375,0.2550588,0.3129095,0.2656096,0.3871225,0.3165517,0.497898,0.2320918,0.2270146,0.2699848,0.4026815,0.2289232,0.2648261,0.2362007,0.243358,0.2271359,0.2471171,0.2239849,0.2606195,0.2587842,0.2709533,0.6715804,0.2704114,0.3116696,0.2297176,0.3078192,0.226256,0.2320477,0.2210858,0.2877117,0.23968,0.3708725,0.2424827,0.3350396,0.2531972,0.4788285,0.2398126,0.4177577,0.2326784,0.3079074,0.2749049,0.3520468
0.2743453,0.2377595,0.516225,0.2330824,0.3031023,0.2472536,0.2900081,0.2462262,0.2610602,0.2662115,0.2496168,0.2524652,0.2600258,0.244613,0.3374497,0.2683115,0.3173735,0.286752,0.3342725,0.2703074,0.2902542,0.2229434,0.245516,0.2265844,0.2542315,0.2185552,0.2231681,0.2196549,0.2490625,0.2204112,0.253423,0.2245563,0.2288592,0.2219153,0.2939365,0.23462,0.3192917,0.2433741,0.285414,0.2438748,0.3210795,0.2390204,0.2874103,0.2452446,0.2976139,0.2234799,0.3822976,0.2238017,0.360049,0.2396335,0.224746,0.2164007,0.2219703,0.2271452,0.2352588,0.2247878,0.2400686,0.2330471,0.2603155,0.2448617,0.3540031,0.2859843,0.289791,0.2434911,0.4406668,0.2293203,0.401136,0.2413868,0.3698052,0.2371617,0.350792,0.2327838,0.3925627,0.2875449,0.2347662,0.2284486,0.2246392,0.3145913,0.2350087,0.2820448,0.2596686,0.3884716,0.2375183,0.2826945,0.2237613,0.3151142,0.2298914,0.2531748,0.2369932,0.2546415,0.231884,0.318731,0.2398323,0.3179493,0.2683776
0.2324093,0.2703766,0.2330824,0.4732535,0.2582963,0.3074552,0.2521952,0.2920396,0.2578175,0.2475104,0.2248795,0.291027,0.2451789,0.2512296,0.2567875,0.3034451,0.2884134,0.2795811,0.2715859,0.3321969,0.2256509,0.2975671,0.2289758,0.2451625,0.2245528,0.2556941,0.2281167,0.2273287,0.2221366,0.2529064,0.2215716,0.2558202,0.2259616,0.229497,0.2401966,0.2708806,0.2320992,0.3069615,0.2350914,0.277218,0.2333472,0.3061316,0.2504308,0.2789916,0.2322531,0.2874519,0.2338745,0.3519771,0.2537414,0.3469494,0.2239921,0.22515,0.2241235,0.2368624,0.2381163,0.237287,0.2359019,0.2540437,0.2497724,0.2763602,0.2569158,0.3028953,0.238032,0.2646287,0.2308269,0.4053276,0.2352317,0.4143682,0.2294059,0.356009,0.2313278,0.3521802,0.2697473,0.3542301,0.2640304,0.2367691,0.2386104,0.2232557,0.3039234,0.2357588,0.2768847,0.2263738,0.4064188,0.2295283,0.2656258,0.2288598,0.3092442,0.2317673,0.2545817,0.2239241,0.2654741,0.2258693,0.32379,0.2567405,0.280299
0.2659395,0.25485,0.3031023,0.2582963,0.3606096,0.3078525,0.2727569,0.2606337,0.3474354,0.3057797,0.2997649,0.3491329,0.246002,0.2363631,0.2695558,0.2549674,0.2783257,0.2777881,0.3233263,0.2904727,0.2539073,0.2289695,0.2486533,0.2295323,0.236866,0.224831,0.2395618,0.2300111,0.2334018,0.2251062,0.23547,0.2260864,0.2291416,0.2257056,0.3062377,0.2659047,0.2803614,0.2347794,0.283595,0.2791735,0.2787442,0.2515265,0.3500606,0.3009413,0.319861,0.2551073,0.320073,0.2558783,0.3158784,0.2809057,0.2381964,0.2226639,0.2303606,0.2312547,0.2469908,0.2325493,0.2589695,0.2400165,0.2652278,0.252326,0.2567522,0.2502432,0.2848387,0.272578,0.2759042,0.2484058,0.2631001,0.2509001,0.2613169,0.2361738,0.255808,0.2325209,0.2859811,0.268746,0.2521195,0.2413368,0.2363716,0.2663439,0.2305136,0.242229,0.2390118,0.2681816,0.241397,0.2712223,0.2400203,0.2785296,0.2405953,0.2521527,0.2423071,0.2474201,0.238316,0.2669285,0.2330084,0.3064141,0.3051133
0.251779,0.2850906,0.2472536,0.3074552,0.3078525,0.3920546,0.2405439,0.2992088,0.2422203,0.3756574,0.2268579,0.417061,0.2371699,0.2344613,0.2514488,0.2608456,0.2659348,0.2991566,0.3086803,0.3630166,0.2329286,0.269361,0.2262978,0.2519638,0.2249785,0.2436576,0.2302867,0.2264524,0.2223621,0.2310822,0.2233516,0.2315085,0.2223481,0.221963,0.2584374,0.3129667,0.2524643,0.2794016,0.2616888,0.2878044,0.2469696,0.2867168,0.2811804,0.371042,0.2444359,0.3427847,0.2486994,0.3352527,0.2671972,0.3595426,0.2286491,0.2237727,0.2225641,0.2416003,0.2411142,0.2419442,0.2394163,0.2495417,0.2523955,0.2847746,0.2452582,0.2503077,0.2707616,0.2793976,0.2388367,0.294093,0.2455624,0.3031129,0.233895,0.2649164,0.2366716,0.255091,0.2623642,0.3031725,0.3064492,0.2418258,0.2471762,0.2395145,0.2751722,0.2301371,0.2427025,0.233523,0.2804657,0.2475654,0.2781382,0.2422104,0.2936308,0.2464481,0.2724096,0.2390614,0.2580975,0.2403964,0.2799435,0.2859801,0.2817844
0.5013976,0.3237129,0.2900081,0.2521952,0.2727569,0.2405439,0.4190464,0.2807211,0.3029966,0.2634956,0.2704779,0.2310411,0.3004162,0.2728759,0.2509609,0.2597525,0.3482896,0.353045,0.255668,0.2515208,0.3966755,0.2239218,0.431558,0.2335094,0.3171878,0.2177196,0.3489541,0.2917351,0.2448137,0.2240478,0.2509518,0.2262821,0.2452704,0.2360719,0.3642238,0.267673,0.3750816,0.2490563,0.3037226,0.2656741,0.4818636,0.2563408,0.2900985,0.260922,0.2771589,0.2455456,0.2842472,0.2365536,0.2501452,0.2340733,0.3533973,0.2278882,0.3637496,0.2239119,0.4425814,0.2870887,0.472362,0.2843869,0.6702602,0.3417899,0.2489386,0.242067,0.3446711,0.3121535,0.258658,0.2639123,0.2644388,0.261904,0.2794765,0.2437378,0.2638558,0.2347593,0.2990065,0.281948,0.2443611,0.4127124,0.3482069,0.3255257,0.2358692,0.2404431,0.2338429,0.2842769,0.2584736,0.3020353,0.2375962,0.3153553,0.2449961,0.4375046,0.2776934,0.3925625,0.2780029,0.3053007,0.250653,0.2931155,0.266075
0.4041901,0.5789054,0.2462262,0.2920396,0.2606337,0.2992088,0.2807211,0,0.3270352,0.4127497,0.2839644,0.2831627,0.2631119,0.2627544,0.2471153,0.2394132,0.339751,0.3498324,0.234668,0.2664063,0.2396162,0.3489853,0.2517602,0.4163689,0.2367133,0.2973391,0.2363753,0.2320492,0.2316578,0.2505677,0.2321541,0.2339926,0.2257788,0.2206921,0.3306568,0.3807838,0.2693427,0.3310947,0.293422,0.3350332,0.2656281,0.4845496,0.2983236,0.3489522,0.272091,0.308436,0.243968,0.2903549,0.230999,0.269708,0.2383737,0.2822569,0.2436898,0.367919,0.3116025,0.4185236,0.313277,0.5258549,0.4200594,0.7692795,0.2397491,0.2324322,0.3204416,0.3866007,0.2349815,0.2588817,0.2369353,0.2666371,0.24264,0.2499429,0.2372195,0.2519388,0.269403,0.2939873,0.7057893,0.3242116,0.4115553,0.2518072,0.3179548,0.2244375,0.2222376,0.2496606,0.2836442,0.2702067,0.3542643,0.2651135,0.3398779,0.3300107,0.5620301,0.2933765,0.437345,0.2648569,0.336076,0.2728776,0.2754073
0.3175249,0.2948949,0.2610602,0.2578175,0.3474354,0.2422203,0.3029966,0.3270352,0.5162029,0.2666314,0.7260514,0.3048455,0.2225729,0.2261403,0.235217,0.2395259,0.2591997,0.2465904,0.2357358,0.244002,0.2417067,0.2322981,0.2386863,0.2180226,0.2262567,0.2227857,0.232135,0.2387883,0.2250611,0.2230701,0.2228803,0.2237392,0.2274992,0.2335086,0.3757522,0.2823274,0.25385,0.2461044,0.2857266,0.3089757,0.2765061,0.2624788,0.475174,0.278029,0.4238757,0.2457453,0.3169862,0.2545469,0.2399226,0.2510671,0.2176889,0.2265892,0.2248782,0.2113571,0.2280753,0.2502575,0.2538728,0.2410074,0.280609,0.2793808,0.2428831,0.245154,0.2896153,0.3029219,0.2391403,0.2481232,0.2229543,0.241435,0.2346596,0.233311,0.2290038,0.2269592,0.2540951,0.2523217,0.2798131,0.2302728,0.2402504,0.2412592,0.2383228,0.2220623,0.220598,0.2449693,0.2375565,0.2752172,0.2446697,0.2789812,0.2433498,0.2578726,0.246753,0.2500386,0.2333055,0.2431797,0.2388811,0.2602926,0.3396022
0.2925365,0.3846886,0.2662115,0.2475104,0.3057797,0.3756574,0.2634956,0.4127497,0.2666314,0.4652569,0.2291422,0.4902406,0.2187681,0.212926,0.2312007,0.2203864,0.2316566,0.284369,0.2632622,0.2592788,0.242599,0.2462544,0.229026,0.2480732,0.2336179,0.2276991,0.2305529,0.2219789,0.228397,0.2236821,0.2244582,0.2156017,0.2201876,0.2180525,0.2814774,0.3506309,0.2402167,0.2465486,0.2912277,0.2917839,0.2654145,0.3092635,0.3016649,0.4768398,0.2702401,0.3854281,0.2818435,0.292472,0.2600511,0.2651657,0.2240659,0.215293,0.2138223,0.231094,0.2516113,0.2448442,0.2469413,0.2491599,0.2821366,0.3365127,0.2414695,0.2273145,0.3170736,0.3150735,0.2418953,0.2386752,0.2466248,0.2349837,0.238885,0.2253569,0.2467913,0.2292506,0.2489253,0.2480863,0.4319226,0.2540668,0.2557129,0.2424146,0.2501537,0.2169622,0.2217707,0.229567,0.2459553,0.2632396,0.3012644,0.2483348,0.28658,0.2587598,0.3243766,0.2497646,0.2664664,0.2360594,0.2635835,0.3187707,0.2971553
0.3233304,0.2576311,0.2496168,0.2248795,0.2997649,0.2268579,0.2704779,0.2839644,0.7260514,0.2291422,0,0.2117771,0.2152507,0.20912,0.2185018,0.215676,0.2235843,0.2094732,0.2279245,0.2225426,0.2297803,0.2154115,0.2096136,0.2106712,0.2124127,0.2079719,0.2148994,0.2292557,0.2158738,0.2137184,0.2125894,0.2126794,0.2152132,0.220476,0.3751255,0.2354466,0.2354871,0.2371819,0.3149,0.24568,0.2611959,0.2302786,0.4190321,0.2313009,0.4157319,0.2331324,0.3308201,0.2332568,0.2379093,0.2197408,0.2146351,0.2296632,0.2234242,0.20845,0.2049279,0.2366274,0.2206522,0.2278203,0.2510286,0.2503329,0.2176099,0.2176671,0.3151271,0.2424969,0.2328799,0.2298275,0.219756,0.2125199,0.2239001,0.2154318,0.2145666,0.2143182,0.2381556,0.2154062,0.261043,0.2125924,0.2250818,0.231839,0.2344271,0.2130306,0.2099685,0.2311359,0.2160539,0.3099948,0.2254074,0.2725413,0.2291518,0.2412904,0.2304564,0.2370544,0.2198849,0.2376594,0.2325452,0.2810719,0.2733301
0.2390673,0.299674,0.2524652,0.291027,0.3491329,0.417061,0.2310411,0.2831627,0.3048455,0.4902406,0.2117771,0.4604352,0.2252146,0.2284846,0.2351134,0.2379254,0.2469329,0.2785405,0.2772509,0.3164003,0.2274012,0.2445032,0.2158698,0.2484814,0.223599,0.2333346,0.2305249,0.2226237,0.2355309,0.2384333,0.2394744,0.231172,0.2368138,0.2286983,0.2915049,0.3210074,0.2459553,0.2240688,0.2939137,0.2978696,0.2565311,0.2698437,0.3075537,0.4371667,0.3035131,0.3530109,0.2766573,0.3101713,0.2584009,0.3823582,0.22898,0.2264039,0.2098888,0.2447798,0.2461045,0.2416412,0.2349072,0.2477577,0.2332794,0.2721639,0.2378469,0.2267916,0.3067762,0.2874168,0.2441653,0.2507882,0.2488022,0.2353961,0.2437258,0.2293525,0.2422219,0.2330693,0.2503091,0.2432904,0.3394278,0.2488332,0.2555375,0.2330616,0.2463231,0.2213871,0.2262349,0.2345136,0.2601444,0.2765276,0.2647704,0.2496635,0.253677,0.2526527,0.2757094,0.2365742,0.2462622,0.2365438,0.2519642,0.3485804,0.287311
